Time,Nivel,Precipitacion
2021-06-13 14:10:00,0.0857461415317381,0.0
2021-06-13 14:20:00,0.0847241121574832,0.0
2021-06-13 14:30:00,0.0852378214415349,0.0
2021-06-13 14:40:00,0.0836025392479932,0.0
2021-06-13 14:50:00,0.0836052100092623,0.0
2021-06-13 15:00:00,0.0843206614324007,0.0
2021-06-13 15:10:00,0.0837101299901434,0.0
2021-06-13 15:20:00,0.0828924532860643,0.0
2021-06-13 15:30:00,0.0828924532860643,0.0
2021-06-13 15:40:00,0.0812597421736253,0.0
2021-06-13 15:50:00,0.0825884957805187,0.0
2021-06-13 16:00:00,0.0837155613840771,0.0
2021-06-13 16:10:00,0.0834089191537796,0.0
2021-06-13 16:20:00,0.0814668516952452,0.0
2021-06-13 16:30:00,0.0825912065396611,0.0
2021-06-13 16:40:00,0.0819779220790696,0.0
2021-06-13 16:50:00,0.0831022769234856,0.0
2021-06-13 17:00:00,0.0841244176911346,0.0
2021-06-13 17:10:00,0.083815037571496,0.0
2021-06-13 17:20:00,0.0848371557306503,0.0
2021-06-13 17:30:00,0.0855499025743164,0.0
2021-06-13 17:40:00,0.0819698924706568,0.0
2021-06-13 17:50:00,0.0849339055093775,0.0
2021-06-13 18:00:00,0.082478282739935,0.0
2021-06-13 18:10:00,0.0870747797182684,0.0
2021-06-13 18:20:00,0.0866659679685661,0.0
2021-06-13 18:30:00,0.0854368170446985,0.0
2021-06-13 18:40:00,0.0877847077879345,0.0
2021-06-13 18:50:00,0.0880913034182264,0.0
2021-06-13 19:00:00,0.0885995646608059,0.0
2021-06-13 19:10:00,0.0872682920887712,0.0
2021-06-13 19:20:00,0.0869617095259002,0.0
2021-06-13 19:30:00,0.0869590364450342,0.0
2021-06-13 19:40:00,0.0857300964493874,0.0
2021-06-13 19:50:00,0.085627906556747,0.0
2021-06-13 20:00:00,0.0851143460261653,0.0
2021-06-13 20:10:00,0.0835815296348933,0.0
2021-06-13 20:20:00,0.0862357610750685,0.0
2021-06-13 20:30:00,0.084907348100581,0.0
2021-06-13 20:40:00,0.0842916637467845,0.0
2021-06-13 20:50:00,0.0843938472461673,0.0
2021-06-13 21:00:00,0.0850043744731618,0.0
2021-06-13 21:10:00,0.0825520209953282,0.0
2021-06-13 21:20:00,0.0841869233138851,0.0
2021-06-13 21:30:00,0.0832647643273429,0.0
2021-06-13 21:40:00,0.0832647643273429,0.0
2021-06-13 21:50:00,0.0812211783268623,0.0
2021-06-13 22:00:00,0.0838753127657878,0.0
2021-06-13 22:10:00,0.0838753127657878,0.0
2021-06-13 22:20:00,0.0844883760542409,0.0
2021-06-13 22:30:00,0.0834666039068178,0.0
2021-06-13 22:40:00,0.0820336185356275,0.0
2021-06-13 22:50:00,0.0853032222887208,0.0
2021-06-13 23:00:00,0.0840771208813095,0.0
2021-06-13 23:10:00,0.0814205678319237,0.0
2021-06-13 23:20:00,0.0840771208813095,0.0
2021-06-13 23:30:00,0.0831550553935422,0.0
2021-06-13 23:40:00,0.0815202865716994,0.0
2021-06-13 23:50:00,0.080907248263506,0.0
2021-06-14 00:00:00,0.0825420170853487,0.0
2021-06-14 00:10:00,0.0821308676480918,0.0
2021-06-14 00:20:00,0.0821308676480918,0.0
2021-06-14 00:30:00,0.0815178416774657,0.0
2021-06-14 00:40:00,0.079883105755798,0.0
2021-06-14 00:50:00,0.0792700797851737,0.0
2021-06-14 01:00:00,0.0802893809058109,0.0
2021-06-14 01:10:00,0.0770199745531905,0.0
2021-06-14 01:20:00,0.0784503398324613,0.0
2021-06-14 01:30:00,0.0798807051117358,0.0
2021-06-14 01:40:00,0.0792676914206187,0.0
2021-06-14 01:50:00,0.0782436452529311,0.0
2021-06-14 02:00:00,0.0769154754017606,0.0
2021-06-14 02:10:00,0.0756894724622125,0.0
2021-06-14 02:20:00,0.0740548018761537,0.0
2021-06-14 02:30:00,0.0746678033459286,0.0
2021-06-14 02:40:00,0.0733373853541707,0.0
2021-06-14 02:50:00,0.0727243960474663,0.0
2021-06-14 03:00:00,0.0708854281273549,0.0
2021-06-14 03:10:00,0.0708854281273549,0.0
2021-06-14 03:20:00,0.0723157365096657,0.0
2021-06-14 03:30:00,0.0714962163990411,0.0
2021-06-14 03:40:00,0.0708832391970201,0.0
2021-06-14 03:50:00,0.0695551219259766,0.0
2021-06-14 04:00:00,0.0673075388519035,0.0
2021-06-14 04:10:00,0.0687378189899487,0.0
2021-06-14 04:20:00,0.0645491414428165,0.0
2021-06-14 04:30:00,0.0655686743833485,0.0
2021-06-14 04:40:00,0.0667946044420344,0.0
2021-06-14 04:50:00,0.0682248561771623,0.0
2021-06-14 05:00:00,0.0661816394126923,0.0
2021-06-14 05:10:00,0.0692464645593955,0.0
2021-06-14 05:20:00,0.0694507862358428,0.0
2021-06-14 05:30:00,0.0663838813509322,0.0
2021-06-14 05:40:00,0.0680184227972717,0.0
2021-06-14 05:50:00,0.0683248993184606,0.0
2021-06-14 06:00:00,0.0673033109144988,0.0
2021-06-14 06:10:00,0.0687335346800463,0.0
2021-06-14 06:20:00,0.0693443605189156,0.0
2021-06-14 06:30:00,0.0677098508812279,0.0
2021-06-14 06:40:00,0.0660753412435383,0.0
2021-06-14 06:50:00,0.0689357331094932,0.0
2021-06-14 07:00:00,0.0677077658211921,0.0
2021-06-14 07:10:00,0.0688314694365161,0.0
2021-06-14 07:20:00,0.0680142304435542,0.0
2021-06-14 07:30:00,0.0663797524576339,0.0
2021-06-14 07:40:00,0.0630086416116619,0.0
2021-06-14 07:50:00,0.0643366549752255,0.0
2021-06-14 08:00:00,0.0610676990033795,0.0
2021-06-14 08:10:00,0.0608633892551364,0.0
2021-06-14 08:20:00,0.0614763184998587,0.0
2021-06-14 08:30:00,0.0596375307656953,0.0
2021-06-14 08:40:00,0.0607612343810175,0.0
2021-06-14 08:50:00,0.0636215708563878,0.0
2021-06-14 09:00:00,0.0623957123669431,0.0
2021-06-14 09:10:00,0.0642345001011101,0.0
2021-06-14 09:20:00,0.0698551447806949,0.0
2021-06-14 09:30:00,0.0750651442508289,0.0
2021-06-14 09:40:00,0.0795600457544751,0.0
2021-06-14 09:50:00,0.0800731659640256,0.0
2021-06-14 10:00:00,0.0796668700581908,0.0
2021-06-14 10:10:00,0.0853928417193405,0.0
2021-06-14 10:20:00,0.0854999972803036,0.0
2021-06-14 10:30:00,0.0921462839136801,0.0
2021-06-14 10:40:00,0.090718503504775,0.0
2021-06-14 10:50:00,0.0931734393073075,0.0
2021-06-14 11:00:00,0.0934826943297388,0.0
2021-06-14 11:10:00,0.095835602333603,0.0
2021-06-14 11:20:00,0.0978849210052143,0.0
2021-06-14 11:30:00,0.0978878159534226,0.0
2021-06-14 11:40:00,0.102591428735489,0.0
2021-06-14 11:50:00,0.100754961221833,0.0
2021-06-14 12:00:00,0.103210585357913,0.0
2021-06-14 12:10:00,0.105564162437393,0.0
2021-06-14 12:20:00,0.103012290759237,0.0
2021-06-14 12:30:00,0.10526375753204,0.0
2021-06-14 12:40:00,0.106493337829097,0.0
2021-06-14 12:50:00,0.104452387215657,0.0
2021-06-14 13:00:00,0.105886411472746,0.0
2021-06-14 13:10:00,0.104969724296151,0.0
2021-06-14 13:20:00,0.10211095262028,0.0
2021-06-14 13:30:00,0.106509300502657,0.0
2021-06-14 13:40:00,0.107122584963248,0.0
2021-06-14 13:50:00,0.103241597640491,0.0
2021-06-14 14:00:00,0.107333535748826,0.0
2021-06-14 14:10:00,0.106004693906872,0.0
2021-06-14 14:20:00,0.104985720185807,0.0
2021-06-14 14:30:00,0.105087941054418,0.0
2021-06-14 14:40:00,0.10458008700743,0.0
2021-06-14 14:50:00,0.106218923832645,0.0
2021-06-14 15:00:00,0.109592363724972,0.0
2021-06-14 15:10:00,0.108876785565995,0.0
2021-06-14 15:20:00,0.110614618237797,0.0
2021-06-14 15:30:00,0.112355903917735,0.0
2021-06-14 15:40:00,0.112253676148996,0.0
2021-06-14 15:50:00,0.108675704243171,0.0
2021-06-14 16:00:00,0.107346743249583,0.0
2021-06-14 16:10:00,0.107448971018322,0.0
2021-06-14 16:20:00,0.108164565399488,0.0
2021-06-14 16:30:00,0.106835604405895,0.0
2021-06-14 16:40:00,0.102235354812694,0.0
2021-06-14 16:50:00,0.103458836648013,0.0
2021-06-14 17:00:00,0.0997787204018387,0.0
2021-06-14 17:10:00,0.0987564658890129,0.0
2021-06-14 17:20:00,0.098855589640737,0.0
2021-06-14 17:30:00,0.0998778213133619,0.0
2021-06-14 17:40:00,0.0986480263320576,0.0
2021-06-14 17:50:00,0.0995680141495367,0.0
2021-06-14 18:00:00,0.099667140506789,0.0
2021-06-14 18:10:00,0.098437430438722,0.0
2021-06-14 18:20:00,0.0975174835277461,0.0
2021-06-14 18:30:00,0.0967989632099901,0.0
2021-06-14 18:40:00,0.0991498869755837,0.0
2021-06-14 18:50:00,0.0948539136903172,0.0
2021-06-14 19:00:00,0.0955693964017236,0.0
2021-06-14 19:10:00,0.0968951668433874,0.0
2021-06-14 19:20:00,0.0949531846712034,0.0
2021-06-14 19:30:00,0.094745810741005,0.0
2021-06-14 19:40:00,0.0954612621641452,0.0
2021-06-14 19:50:00,0.0944362837802103,0.0
2021-06-14 20:00:00,0.0963781813850439,0.0
2021-06-14 20:10:00,0.0954554205871542,0.0
2021-06-14 20:20:00,0.0963752470239804,0.0
2021-06-14 20:30:00,0.0937179706509216,0.0
2021-06-14 20:40:00,0.0922842655635229,0.0
2021-06-14 20:50:00,0.0931018713568154,0.0
2021-06-14 21:00:00,0.0932040720809763,0.0
2021-06-14 21:10:00,0.0903396713737198,0.0
2021-06-14 21:20:00,0.090441869917154,0.0
2021-06-14 21:30:00,0.0883978990485254,0.0
2021-06-14 21:40:00,0.0896215283822887,0.0
2021-06-14 21:50:00,0.0875776009393267,0.0
2021-06-14 22:00:00,0.0871688154507314,0.0
2021-06-14 22:10:00,0.0863512444735481,0.0
2021-06-14 22:20:00,0.0877792630268818,0.0
2021-06-14 22:30:00,0.0877792630268836,0.0
2021-06-14 22:40:00,0.0901297293422058,0.0
2021-06-14 22:50:00,0.0884946223402409,0.0
2021-06-14 23:00:00,0.0895138373296231,0.0
2021-06-14 23:10:00,0.0895138373296248,0.0
2021-06-14 23:20:00,0.0893094532588584,0.0
2021-06-14 23:30:00,0.0906379497188436,0.0
2021-06-14 23:40:00,0.0882848437654648,0.0
2021-06-14 23:50:00,0.0866498054831769,0.0
2021-06-15 00:00:00,0.0876717044096068,0.0
2021-06-15 00:10:00,0.0870585650537471,0.0
2021-06-15 00:20:00,0.088489223550749,0.0
2021-06-15 00:30:00,0.0864454256978892,0.0
2021-06-15 00:40:00,0.085420909304418,0.0
2021-06-15 00:50:00,0.0848077827479109,0.0
2021-06-15 01:00:00,0.0815377744465348,0.0
2021-06-15 01:10:00,0.0818443377247874,0.0
2021-06-15 01:20:00,0.0812312111682768,0.0
2021-06-15 01:30:00,0.0772434270939012,0.0
2021-06-15 01:40:00,0.0796958818160384,0.0
2021-06-15 01:50:00,0.0780609120012809,0.0
2021-06-15 02:00:00,0.0784696544549725,0.0
2021-06-15 02:10:00,0.0737667633104561,0.0
2021-06-15 02:20:00,0.0751973323018017,0.0
2021-06-15 02:30:00,0.0719274603215826,0.0
2021-06-15 02:40:00,0.0713120675552514,0.0
2021-06-15 02:50:00,0.0713120675552514,0.0
2021-06-15 03:00:00,0.0706989791857943,0.0
2021-06-15 03:10:00,0.0704946163959711,0.0
2021-06-15 03:20:00,0.0706967104243951,0.0
2021-06-15 03:30:00,0.0690618416240149,0.0
2021-06-15 03:40:00,0.0690618416240149,0.0
2021-06-15 03:50:00,0.0696749174241557,0.0
2021-06-15 04:00:00,0.0690618416240149,0.0
2021-06-15 04:10:00,0.0676313314236804,0.0
2021-06-15 04:20:00,0.0669160763235123,0.0
2021-06-15 04:30:00,0.0658942833232747,0.0
2021-06-15 04:40:00,0.066098641923324,0.0
2021-06-15 04:50:00,0.0664030090449014,0.0
2021-06-15 05:00:00,0.0670160723333527,0.0
2021-06-15 05:10:00,0.0680378444807758,0.0
2021-06-15 05:20:00,0.0690596166281935,0.0
2021-06-15 05:30:00,0.0655834246528983,0.0
2021-06-15 05:40:00,0.0686486781714176,0.0
2021-06-15 05:50:00,0.0702834800479625,0.0
2021-06-15 06:00:00,0.0692617288751215,0.0
2021-06-15 06:10:00,0.0682377898942232,0.0
2021-06-15 06:20:00,0.0688508282024113,0.0
2021-06-15 06:30:00,0.0698725587160624,0.0
2021-06-15 06:40:00,0.0665008480210116,0.0
2021-06-15 06:50:00,0.0701768612208923,0.0
2021-06-15 07:00:00,0.0707898871915166,0.0
2021-06-15 07:10:00,0.0658856794265116,0.0
2021-06-15 07:20:00,0.0652726534558855,0.0
2021-06-15 07:30:00,0.0639444305195308,0.0
2021-06-15 07:40:00,0.0626162075831761,0.0
2021-06-15 07:50:00,0.0615944976321327,0.0
2021-06-15 08:00:00,0.0626162075831761,0.0
2021-06-15 08:10:00,0.0583250257887954,0.0
2021-06-15 08:20:00,0.0597554197202562,0.0
2021-06-15 08:30:00,0.0611878493500221,0.0
2021-06-15 08:40:00,0.0603704649390981,0.0
2021-06-15 08:50:00,0.0605748110418304,0.0
2021-06-15 09:00:00,0.0625160990177673,0.0
2021-06-15 09:10:00,0.0638443486855159,0.0
2021-06-15 09:20:00,0.064152973010922,0.0
2021-06-15 09:30:00,0.0653790744183262,0.0
2021-06-15 09:40:00,0.0688530284059862,0.0
2021-06-15 09:50:00,0.0695705027019042,0.0
2021-06-15 10:00:00,0.0731467052178751,0.0
2021-06-15 10:10:00,0.0744773445252832,0.0
2021-06-15 10:20:00,0.0798977732733647,0.0
2021-06-15 10:30:00,0.0831701926724001,0.0
2021-06-15 10:40:00,0.0892045527992526,0.0
2021-06-15 10:50:00,0.0920714189070363,0.0
2021-06-15 11:00:00,0.0999463344562916,0.0
2021-06-15 11:10:00,0.102603496585511,0.0
2021-06-15 11:20:00,0.104647467454145,0.0
2021-06-15 11:30:00,0.107716574911914,0.0
2021-06-15 11:40:00,0.109658388670987,0.0
2021-06-15 11:50:00,0.107719773078204,0.0
2021-06-15 12:00:00,0.105474438586619,0.0
2021-06-15 12:10:00,0.106295240857398,0.0
2021-06-15 12:20:00,0.104765305120133,0.0
2021-06-15 12:30:00,0.107323755231942,0.0
2021-06-15 12:40:00,0.103439706227175,0.0
2021-06-15 12:50:00,0.106506060704623,0.0
2021-06-15 13:00:00,0.104976089351185,0.0
2021-06-15 13:10:00,0.105081491462445,0.0
2021-06-15 13:20:00,0.106103654696863,0.0
2021-06-15 13:30:00,0.10712581793128,0.0
2021-06-15 13:40:00,0.102835917206829,0.0
2021-06-15 13:50:00,0.102631480000378,0.0
2021-06-15 14:00:00,0.105292382791634,0.0
2021-06-15 14:10:00,0.104270174105546,0.0
2021-06-15 14:20:00,0.105295649178269,0.0
2021-06-15 14:30:00,0.104375640672908,0.0
2021-06-15 14:40:00,0.104068971171121,0.0
2021-06-15 14:50:00,0.104068971171115,0.0
2021-06-15 15:00:00,0.103966748003856,0.0
2021-06-15 15:10:00,0.103969963904428,0.0
2021-06-15 15:20:00,0.103356611196731,0.0
2021-06-15 15:30:00,0.102436582135187,0.0
2021-06-15 15:40:00,0.10212990578134,0.0
2021-06-15 15:50:00,0.101104499320512,0.0
2021-06-15 16:00:00,0.0988555896407387,0.0
2021-06-15 16:10:00,0.0969133494627549,0.0
2021-06-15 16:20:00,0.0988555896407387,0.0
2021-06-15 16:30:00,0.0985458054634471,0.0
2021-06-15 16:40:00,0.0969102715657066,0.0
2021-06-15 16:50:00,0.0983413637262331,0.0
2021-06-15 17:00:00,0.0959902837482275,0.0
2021-06-15 17:10:00,0.0960894893938352,0.0
2021-06-15 17:20:00,0.096805019616426,0.0
2021-06-15 17:30:00,0.0974152672043068,0.0
2021-06-15 17:40:00,0.0975174835277478,0.0
2021-06-15 17:50:00,0.0952657520585166,0.0
2021-06-15 18:00:00,0.0968981500086169,0.0
2021-06-15 18:10:00,0.0963870909290407,0.0
2021-06-15 18:20:00,0.0991437777796008,0.0
2021-06-15 18:30:00,0.0995526161316359,0.0
2021-06-15 18:40:00,0.0988341045875142,0.0
2021-06-15 18:50:00,0.0991407266260008,0.0
2021-06-15 19:00:00,0.0989333098124522,0.0
2021-06-15 19:10:00,0.0972950734608101,0.0
2021-06-15 19:20:00,0.0951488117748788,0.0
2021-06-15 19:30:00,0.0965766959783089,0.0
2021-06-15 19:40:00,0.0951458858400475,0.0
2021-06-15 19:50:00,0.0944276131109859,0.0
2021-06-15 20:00:00,0.0911572597211773,0.0
2021-06-15 20:10:00,0.0920742413138406,0.0
2021-06-15 20:20:00,0.0910494770308116,0.0
2021-06-15 20:30:00,0.0936043317213787,0.0
2021-06-15 20:40:00,0.0919692247194138,0.0
2021-06-15 20:50:00,0.0904335656480789,0.0
2021-06-15 21:00:00,0.0918642541434508,0.0
2021-06-15 21:10:00,0.0892045527992508,0.0
2021-06-15 21:20:00,0.0888979831213245,0.0
2021-06-15 21:30:00,0.0879756032898683,0.0
2021-06-15 21:40:00,0.0883843543275397,0.0
2021-06-15 21:50:00,0.0863405991391794,0.0
2021-06-15 22:00:00,0.0849073481005792,0.0
2021-06-15 22:10:00,0.0836811207395098,0.0
2021-06-15 22:20:00,0.0847029768737325,0.0
2021-06-15 22:30:00,0.0837807462498738,0.0
2021-06-15 22:40:00,0.0842916637467862,0.0
2021-06-15 22:50:00,0.0815302070462337,0.0
2021-06-15 23:00:00,0.0848000116833475,0.0
2021-06-15 23:10:00,0.0854105296278455,0.0
2021-06-15 23:20:00,0.0827538678272223,0.0
2021-06-15 23:30:00,0.0834691229273886,0.0
2021-06-15 23:40:00,0.0815252368267196,0.0
2021-06-15 23:50:00,0.0792773381023956,0.0
2021-06-16 00:00:00,0.0827513634036258,0.0
2021-06-16 00:10:00,0.0800947558203319,0.0
2021-06-16 00:20:00,0.0790729836729106,0.0
2021-06-16 00:30:00,0.0792748903689592,0.0
2021-06-16 00:40:00,0.0794792406035278,0.0
2021-06-16 00:50:00,0.0798879410726631,0.0
2021-06-16 01:00:00,0.0767181531575311,0.0
2021-06-16 01:10:00,0.0744703460274984,0.0
2021-06-16 01:20:00,0.0760006079418364,0.0
2021-06-16 01:30:00,0.0770223178928781,0.0
2021-06-16 01:40:00,0.0760006079418364,0.0
2021-06-16 01:50:00,0.0733441620691234,0.0
2021-06-16 02:00:00,0.0764092919222538,0.0
2021-06-16 02:10:00,0.0734440613550124,0.0
2021-06-16 02:20:00,0.0744657508402081,0.0
2021-06-16 02:30:00,0.0726267097668586,0.0
2021-06-16 02:40:00,0.0699703171053518,0.0
2021-06-16 02:50:00,0.0716027959970646,0.0
2021-06-16 03:00:00,0.0689464562947183,0.0
2021-06-16 03:10:00,0.0689464562947183,0.0
2021-06-16 03:20:00,0.0724201312900966,0.0
2021-06-16 03:30:00,0.070785460704036,0.0
2021-06-16 03:40:00,0.0667988327493315,0.0
2021-06-16 03:50:00,0.0657771839048248,0.0
2021-06-16 04:00:00,0.0657771839048248,0.0
2021-06-16 04:10:00,0.0678204815938365,0.0
2021-06-16 04:20:00,0.0647534671768252,0.0
2021-06-16 04:30:00,0.0657750958468565,0.0
2021-06-16 04:40:00,0.0657750958468565,0.0
2021-06-16 04:50:00,0.0620972326347346,0.0
2021-06-16 05:00:00,0.0620972326347346,0.0
2021-06-16 05:10:00,0.0616865625308542,0.0
2021-06-16 05:20:00,0.0639341009717715,0.0
2021-06-16 05:30:00,0.0655686743833467,0.0
2021-06-16 05:40:00,0.0659773177362414,0.0
2021-06-16 05:50:00,0.0655686743833485,0.0
2021-06-16 06:00:00,0.0652601341065736,0.0
